	time	V(na)	V(nt)	V(t)	I(Rgnd)	I(Rrad)	power
1651	1970-01-01 00:00:00.000001651	0.03832154821490468	0.7312688253032928	-49.65184998844599	0.0053224372655497785	1.4511279947178893e-06	1.3834672553549384e-08
1652	1970-01-01 00:00:00.000001652	0.03813860232884615	0.7298634195192308	-49.481908340384614	0.005297028105576923	1.4491430504596154e-06	1.3607525660502367e-08
1653	1970-01-01 00:00:00.000001653	0.03796627928337507	0.7285047017145059	-49.30985834906569	0.005273094348487767	1.610516696541129e-06	1.3345350200876565e-08
1654	1970-01-01 00:00:00.000001654	0.03777343901471157	0.727070689701897	-49.151269970963995	0.005246310965931088	1.5710535938095238e-06	1.2944813036338892e-08
1655	1970-01-01 00:00:00.000001655	0.037622270790238235	0.7250628746852604	-48.974404235909354	0.0052253153871779975	1.5153166717561494e-06	1.2829599949144706e-08
1656	1970-01-01 00:00:00.000001656	0.03744313228056578	0.7236089630691726	-48.8053881883356	0.005200435029451656	1.5571014211286572e-06	1.2557893225132758e-08
1657	1970-01-01 00:00:00.000001657	0.03727827595963517	0.7221237503784204	-48.63446219871919	0.005177538308169998	1.590809424723462e-06	1.2041578790225289e-08
1658	1970-01-01 00:00:00.000001658	0.03709486738766777	0.720641571775919	-48.473132149387276	0.005152064917136744	1.5894191866450108e-06	1.195184290304585e-08
1659	1970-01-01 00:00:00.000001659	0.03692821479166667	0.7192432926985981	-48.30827395054517	0.005128918722157321	1.6997333959929908e-06	1.0966638625472668e-08
1660	1970-01-01 00:00:00.000001660	0.03673563603317073	0.7174501650146341	-48.157721834146344	0.00510217167492683	1.679155331939512e-06	6.1759751530232365e-09
1661	1970-01-01 00:00:00.000001661	0.03669770447978014	0.7144227974872399	-47.93051234393404	0.005096903412249706	1.1762290974499412e-06	8.16964914638198e-09
1662	1970-01-01 00:00:00.000001662	0.03650648632665094	0.7127039432979559	-47.75466299528302	0.0050703453183962265	1.127278755807783e-06	7.886089520966152e-09
1663	1970-01-01 00:00:00.000001663	0.03634945303191489	0.7111973433018125	-47.57431991922774	0.005048535141843971	1.1577593234751773e-06	7.832050913868353e-09
1664	1970-01-01 00:00:00.000001664	0.036183650165975106	0.7094830157676348	-47.414912712902584	0.005025506967200158	1.2703410323038925e-06	8.042510471817175e-09
1665	1970-01-01 00:00:00.000001665	0.03602973192895416	0.7078565973010518	-47.243572538202024	0.005004129442349672	1.1623484052534232e-06	7.677623446051196e-09
1666	1970-01-01 00:00:00.000001666	0.0358851746347757	0.7055659035926954	-47.077328743549025	0.004984052035926955	9.969044211157206e-07	7.471000171135648e-09
1667	1970-01-01 00:00:00.000001667	0.035715344718253966	0.7044144574404763	-46.91551290277778	0.004960464541468254	1.2626302796111112e-06	7.459880973065388e-09
1668	1970-01-01 00:00:00.000001668	0.035569004374255066	0.7021308004966229	-46.752292242749306	0.004940139489471593	1.0313570763587605e-06	7.522389397350745e-09
1669	1970-01-01 00:00:00.000001669	0.03541567599162847	0.7005353820211282	-46.588349617301176	0.004918843890572055	1.0985297273569864e-06	7.252415409236013e-09
1670	1970-01-01 00:00:00.000001670	0.03527219800841514	0.698778332097776	-46.42478884191545	0.004898916384692446	1.0584929079603286e-06	7.010697645630184e-09
1671	1970-01-01 00:00:00.000001671	0.035106251474127555	0.6971118478941035	-46.26809823104693	0.004875868249298035	1.0717916253317289e-06	7.171398047544222e-09
1672	1970-01-01 00:00:00.000001672	0.034927624651021644	0.6954919146267449	-46.132119405219505	0.004851058982601659	1.1361090448877202e-06	7.0588555510494275e-09
1673	1970-01-01 00:00:00.000001673	0.03483426694624091	0.6930437946645109	-45.954093110347614	0.0048380926396523844	1.0181166959552344e-06	7.04979219977296e-09
1674	1970-01-01 00:00:00.000001674	0.03467143743169399	0.6913691485934021	-45.79486540781218	0.004815477409026513	9.6940851791439e-07	6.718058571723441e-09
1675	1970-01-01 00:00:00.000001675	0.03454058148905997	0.6894228507698541	-45.631609981766616	0.004797302984602917	1.0967787999653566e-06	6.842895069454555e-09
1676	1970-01-01 00:00:00.000001676	0.03438072393372637	0.6877119966863184	-45.47454436267534	0.0047751005625127066	8.918831462030901e-07	6.558297106806051e-09
1677	1970-01-01 00:00:00.000001677	0.034254986531023365	0.6856014155721193	-45.31836244963739	0.004757637033239323	7.101676263817486e-07	6.488731038624242e-09
1678	1970-01-01 00:00:00.000001678	0.03411914405673759	0.6837879547315097	-45.15747270516717	0.004738770016008105	7.987998150089159e-07	6.689957440221548e-09
1679	1970-01-01 00:00:00.000001679	0.033912369662395775	0.6826373796420582	-45.02976100061013	0.004710051343908887	9.406125381766932e-07	6.034507677705416e-09
1680	1970-01-01 00:00:00.000001680	0.033788259529531565	0.6805851939307536	-44.88056781670061	0.004692813830957231	9.667137675580449e-07	6.366465462353963e-09
1681	1970-01-01 00:00:00.000001681	0.033653461747692306	0.6785841422153847	-44.73273168205128	0.004674091918769231	9.563568877337436e-07	6.54393457994006e-09
1682	1970-01-01 00:00:00.000001682	0.03351871210827375	0.6765296032073544	-44.58112639427988	0.004655376687436159	8.925555930749745e-07	6.147872961653432e-09
1683	1970-01-01 00:00:00.000001683	0.033392906418614185	0.6746542980729807	-44.42297827183272	0.004637903665641656	8.127217516443213e-07	6.1351923994588255e-09
1684	1970-01-01 00:00:00.000001684	0.03325106500712686	0.6726655336184076	-44.275211441661575	0.004618203475463246	7.7141946882753e-07	5.785888816804181e-09
1685	1970-01-01 00:00:00.000001685	0.03312431848858729	0.6709020096031256	-44.119658274727534	0.004600599782027555	8.400569607540818e-07	6.132919011689845e-09
1686	1970-01-01 00:00:00.000001686	0.0329774788436214	0.6689476148559671	-43.979886121399176	0.004580205404115226	8.193529936907409e-07	5.815464906019546e-09
1687	1970-01-01 00:00:00.000001687	0.0328493466597853	0.667063470024773	-43.83014338769612	0.004562409251651528	7.907127715957885e-07	6.1281619849961e-09
1688	1970-01-01 00:00:00.000001688	0.03270397930970533	0.6655075448176385	-43.689751697918815	0.004542219362662271	8.153328085308056e-07	5.800456258639007e-09
1689	1970-01-01 00:00:00.000001689	0.03256302768121911	0.6632014682660625	-43.552579172158154	0.004522642728995058	7.572316266838962e-07	6.022054512311561e-09
1690	1970-01-01 00:00:00.000001690	0.03243860524142182	0.6616284366550236	-43.40685197452229	0.004505361840353401	6.66869501884323e-07	5.410997011936565e-09
1691	1970-01-01 00:00:00.000001691	0.03232831807284079	0.6589535341727367	-43.256131300728406	0.0044900441789802285	8.122904187433923e-07	6.516243977148413e-09
1692	1970-01-01 00:00:00.000001692	0.032191181802083337	0.6575387808333333	-43.11326090208333	0.004470997481666667	8.70145415843125e-07	6.064070697623771e-09
1693	1970-01-01 00:00:00.000001693	0.03206103820201605	0.6555842982308168	-42.97090781114997	0.004452921968319276	6.129019642897346e-07	5.401163588209569e-09
1694	1970-01-01 00:00:00.000001694	0.03191871807248431	0.6542869569346021	-42.83313764729702	0.004433155285482891	8.593815433893501e-07	5.255585999950362e-09
1695	1970-01-01 00:00:00.000001695	0.031727997959537575	0.6531097640462428	-42.727686350674375	0.00440666637822736	4.7196535701791914e-07	3.0997235258435265e-09
1696	1970-01-01 00:00:00.000001696	0.03167225293054427	0.6497033987002437	-42.571455861088545	0.004398924018277823	1.5491167614638507e-07	4.094244399338431e-09
1697	1970-01-01 00:00:00.000001697	0.031477544611915056	0.6498969599135501	-42.451991860552525	0.004371881185115579	5.535319949457244e-07	2.7146271703831444e-09
1698	1970-01-01 00:00:00.000001698	0.03135831229604392	0.6478066332765474	-42.32530972553474	0.004355321160704145	5.375995331476434e-07	2.8604080460355155e-09
1699	1970-01-01 00:00:00.000001699	0.031239224659977704	0.6461335897807506	-42.18700240059457	0.004338781213303605	5.230645906835749e-07	2.699295920840655e-09
1700	1970-01-01 00:00:00.000001700	0.031111551396795476	0.6442289295758719	-42.05457407163054	0.0043210488098020736	4.7431063774344955e-07	2.8226237420289736e-09
1701	1970-01-01 00:00:00.000001701	0.03099282424452134	0.6418904329873125	-41.91976545174933	0.004304558918685121	4.406067142137639e-07	3.057110626242892e-09
1702	1970-01-01 00:00:00.000001702	0.030883575438901776	0.6398826270688321	-41.779328982985305	0.004289385474477958	4.249320439139598e-07	3.2476270063582038e-09
1703	1970-01-01 00:00:00.000001703	0.03076999094682231	0.6384038057068743	-41.640207593107284	0.004273609860663332	3.5095076219547897e-07	2.7554972054844616e-09
1704	1970-01-01 00:00:00.000001704	0.030637847662942273	0.6364066555121043	-41.51430830353817	0.004255256626629423	3.64764804733892e-07	2.856336498726598e-09
1705	1970-01-01 00:00:00.000001705	0.030532803815451492	0.6336835902786011	-41.38081587828493	0.004240667189093064	2.7005117028196014e-07	3.527901279926652e-09
1706	1970-01-01 00:00:00.000001706	0.03039355748404564	0.6319465019338619	-41.25342549603558	0.004221327443627925	3.671724889893637e-07	3.411050100932567e-09
1707	1970-01-01 00:00:00.000001707	0.030298362166130327	0.6298080262670958	-41.11933999798874	0.004208105863636363	2.820691073507241e-07	3.9088780468799745e-09
1708	1970-01-01 00:00:00.000001708	0.03017401992662676	0.6278035915620777	-40.98665374203514	0.0041908361129561695	2.8054913809594517e-07	3.527807222717035e-09
1709	1970-01-01 00:00:00.000001709	0.03004095651135242	0.6252252051530108	-40.87031829220138	0.0041723550773938795	3.9062383209615006e-07	4.63128956713374e-09
1710	1970-01-01 00:00:00.000001710	0.02992346664657424	0.6231825140245127	-40.73426008639743	0.00415603703214788	4.962887031370304e-07	5.0281941952056755e-09
1711	1970-01-01 00:00:00.000001711	0.029777773204603078	0.6216735512190364	-40.6268687068461	0.0041358018303101225	4.522165218884338e-07	4.259374521991989e-09
1712	1970-01-01 00:00:00.000001712	0.029652387257032006	0.6196581503976722	-40.510685208535406	0.00411838712085354	4.90882642785645e-07	4.430454819204558e-09
1713	1970-01-01 00:00:00.000001713	0.029536244492277996	0.6178028203088803	-40.38784923938224	0.004102256173745174	4.89089013112722e-07	4.210008606077256e-09
1714	1970-01-01 00:00:00.000001714	0.029405206016166283	0.6161154987105466	-40.27107353541186	0.004084056394726713	4.960139033169746e-07	4.237282197923026e-09
1715	1970-01-01 00:00:00.000001715	0.029322937359742233	0.613876939954511	-40.1430813874147	0.004072630174943139	3.225261901747536e-07	4.080925685765568e-09
1716	1970-01-01 00:00:00.000001716	0.02912922330885122	0.6133423854990584	-40.03798307344633	0.004045725456497175	6.30591850879661e-07	3.992587482266e-09
1717	1970-01-01 00:00:00.000001717	0.02904042503588969	0.6100431153758973	-39.92950417453721	0.004033392370608236	4.946206137007934e-07	4.105758161854983e-09
1718	1970-01-01 00:00:00.000001718	0.028968009171619614	0.6082829189450223	-39.7900786961367	0.0040233346045690935	3.959756076027117e-07	3.919773698433318e-09
1719	1970-01-01 00:00:00.000001719	0.02885158043231361	0.6063214939549367	-39.6649588074739	0.004007163962813702	3.817281659008976e-07	3.731798231829197e-09
1720	1970-01-01 00:00:00.000001720	0.028738559217134415	0.6042555044867061	-39.5475375	0.003991466561853767	4.49381233735229e-07	4.026089200092997e-09
1721	1970-01-01 00:00:00.000001721	0.02865126542577778	0.6022590496355555	-39.41923443733333	0.0039793424079999995	3.7914234293191107e-07	3.614251125913829e-09
1722	1970-01-01 00:00:00.000001722	0.028549672856889523	0.6001627743394219	-39.29540896435538	0.003965232333924455	4.412930786728143e-07	3.7321723898561455e-09
1723	1970-01-01 00:00:00.000001723	0.028424166708793167	0.5984117076539693	-39.182390856176575	0.003947800934140263	4.2340957324652904e-07	3.845050202752348e-09
1724	1970-01-01 00:00:00.000001724	0.028336718637149778	0.5960516768419232	-39.063079892770666	0.00393565537409201	3.574418925342442e-07	3.59761077609406e-09
1725	1970-01-01 00:00:00.000001725	0.028217663581276597	0.5940509735148936	-38.94548911489362	0.003919119941617022	3.899215399630128e-07	3.40478388038621e-09
1726	1970-01-01 00:00:00.000001726	0.02813744958804102	0.5920244125673562	-38.824630443247	0.0039079791199374235	4.113333750224405e-07	3.844298432639524e-09
1727	1970-01-01 00:00:00.000001727	0.028022274627039625	0.5894955895604396	-38.70929477022977	0.003891982585081585	3.7387317178192657e-07	3.330191994398411e-09
1728	1970-01-01 00:00:00.000001728	0.027936061597524254	0.5876568942121111	-38.58941743225159	0.0038800085510204084	3.318281853385079e-07	3.620896524427796e-09
1729	1970-01-01 00:00:00.000001729	0.02784723556842628	0.5854158564123779	-38.470749051795465	0.0038676716018533844	3.185870013314579e-07	3.694988972604053e-09
1730	1970-01-01 00:00:00.000001730	0.027746385284804963	0.5830537421086992	-38.353979141504816	0.0038536646226538275	3.3463120837081764e-07	3.5950222580975346e-09
1731	1970-01-01 00:00:00.000001731	0.027645508248423094	0.5811856158984312	-38.241803271874495	0.0038396539277049976	3.846591969507521e-07	3.6415052272242274e-09
1732	1970-01-01 00:00:00.000001732	0.02756079972985634	0.5781699445658963	-38.12683993753904	0.003827888863522798	2.648633469181761e-07	3.3839505853247558e-09
1733	1970-01-01 00:00:00.000001733	0.02741969087962209	0.5767757293370256	-38.020126302329366	0.0038082904126079168	4.0352245188630065e-07	4.036362063512115e-09
1734	1970-01-01 00:00:00.000001734	0.027400178686298442	0.5738152223222459	-37.89314208880073	0.0038055803733597804	1.7720524508901434e-07	3.414125452068665e-09
1735	1970-01-01 00:00:00.000001735	0.027233420108996258	0.573275922352367	-37.793818254433056	0.0037824194625020336	5.237073512124614e-07	4.6090446376620224e-09
1736	1970-01-01 00:00:00.000001736	0.027204867246686616	0.5678872269915919	-37.66998212768989	0.0037784537848083227	1.1580962529970074e-07	2.9798288758567388e-09
1737	1970-01-01 00:00:00.000001737	0.027081780225161393	0.5685521180758936	-37.56032674067076	0.003761358357266572	3.61084942585892e-07	4.3921937123080805e-09
1738	1970-01-01 00:00:00.000001738	0.026970132656610746	0.5657101613667846	-37.4594980206249	0.0037458517555794984	3.9657336706663073e-07	4.3972051907922296e-09
1739	1970-01-01 00:00:00.000001739	0.02690348964023385	0.5631236592265028	-37.34489235347024	0.0037365957746964473	2.418396258926698e-07	3.956818894853131e-09
1740	1970-01-01 00:00:00.000001740	0.02680307918666667	0.5605454636444445	-37.23704601185185	0.003722649883259259	2.1564198968118517e-07	4.233530693585046e-09
1741	1970-01-01 00:00:00.000001741	0.026729689390561667	0.557678660089751	-37.124764244354374	0.0037124568536479447	1.0635856981152286e-07	4.03174564070958e-09
1742	1970-01-01 00:00:00.000001742	0.026638237898134864	0.5548794177761837	-37.015912515064564	0.0036997552644189385	1.0296127578823526e-07	4.169893991704089e-09
1743	1970-01-01 00:00:00.000001743	0.0265683689188817	0.5519199817931414	-36.90346658724693	0.0036900512286186476	2.163849132927971e-08	3.6287010376030777e-09
1744	1970-01-01 00:00:00.000001744	0.026471526361699107	0.5501290715868732	-36.79735741156414	0.0036766008876260832	1.5366019516436993e-07	4.6600150874947115e-09
1745	1970-01-01 00:00:00.000001745	0.026368524049848723	0.5483027927676127	-36.69669245641838	0.0036622950063391444	1.7510537996311773e-07	5.833835434398916e-09
1746	1970-01-01 00:00:00.000001746	0.02629380879329454	0.5451777534912718	-36.589825800775834	0.003651917894569133	3.6919455429066224e-08	4.552676765239377e-09
1747	1970-01-01 00:00:00.000001747	0.02620635942638889	0.5428389754305555	-36.48479826111111	0.0036397721443055557	1.0171523144612503e-07	4.762357111554062e-09
1748	1970-01-01 00:00:00.000001748	0.026116338045706372	0.5405568461772854	-36.38251703462604	0.0036272691718836564	4.1681358597825494e-08	4.8756264044041885e-09
1749	1970-01-01 00:00:00.000001749	0.02603488336199723	0.5382587413592232	-36.2786753148405	0.0036159560095700414	8.259308952614427e-08	5.010451050754135e-09
1750	1970-01-01 00:00:00.000001750	0.02594621475773983	0.5359988431209218	-36.177333930306816	0.0036036409243370817	2.819826510565041e-08	5.264497147988168e-09
1751	1970-01-01 00:00:00.000001751	0.025863209128004473	0.533644926117943	-36.075423461430965	0.0035921123792621574	5.7809144189491314e-08	5.493925498934045e-09
1752	1970-01-01 00:00:00.000001752	0.025774879255259467	0.5313795543758766	-35.976384214586254	0.0035798443440392706	5.95293050466059e-08	5.6643979722718154e-09
1753	1970-01-01 00:00:00.000001753	0.025692027361714047	0.5290494931242122	-35.8764385296177	0.0035683371291135696	7.39954327596975e-08	5.692398316496474e-09
1754	1970-01-01 00:00:00.000001754	0.025609973827697488	0.5267927296197559	-35.77670241055142	0.003556940811421355	2.2914480005051225e-08	5.848761577049841e-09
1755	1970-01-01 00:00:00.000001755	0.02552721052490096	0.5243440113610639	-35.67785617289191	0.003545445921335597	7.487151797792871e-08	5.89848980069004e-09
1756	1970-01-01 00:00:00.000001756	0.025444527211098397	0.522046961556064	-35.579940436212816	0.0035339621118421053	9.053958661370135e-08	6.274673533251583e-09
1757	1970-01-01 00:00:00.000001757	0.02536312436095606	0.5196101001574353	-35.482203590954626	0.0035226561697438096	1.3003928460397882e-07	6.438441639513611e-09
1758	1970-01-01 00:00:00.000001758	0.025283216454598034	0.5172785341671486	-35.38448968189705	0.003511557839791787	2.0284085015847314e-07	6.25658215840007e-09
1759	1970-01-01 00:00:00.000001759	0.02519121390070922	0.5154982122014764	-35.29177335214937	0.003498779711680417	1.8013273395571e-07	6.032858160382578e-09
1760	1970-01-01 00:00:00.000001760	0.025112519774970966	0.5136187767566782	-35.1958387514518	0.0034878499709639953	6.047694073156212e-08	6.5059838044709975e-09
1761	1970-01-01 00:00:00.000001761	0.025030612591946503	0.5114961146242186	-35.10188014246257	0.0034764739748509954	1.6192216027533074e-07	6.5195179104427805e-09
1762	1970-01-01 00:00:00.000001762	0.024954319732078203	0.50930353653874	-35.006804214337436	0.003465877743953657	2.7641081888414196e-07	6.586021928281087e-09
1763	1970-01-01 00:00:00.000001763	0.02487023973600232	0.5067864872642878	-34.91468671308384	0.0034541999695387295	3.190803155859733e-07	6.589391432770829e-09
1764	1970-01-01 00:00:00.000001764	0.024791784354583395	0.5041283716937689	-34.82240424089797	0.003443303376169233	4.3482786320995825e-07	6.784898241365015e-09
1765	1970-01-01 00:00:00.000001765	0.024751945570314758	0.4989602653479642	-34.72386630233901	0.003437770218163442	5.68001920621412e-07	7.913663912165095e-09
1766	1970-01-01 00:00:00.000001766	0.024696675955743194	0.49590349704469355	-34.62163116319697	0.0034300938825156503	7.89644422017033e-07	8.262646266860192e-09
1767	1970-01-01 00:00:00.000001767	0.0246127728323018	0.4933030535366932	-34.531013421750664	0.0034184406707928085	5.412948390499558e-07	6.955633842749215e-09
1768	1970-01-01 00:00:00.000001768	0.024542075113819943	0.49114706494345717	-34.437740562490816	0.0034086215316492877	5.114471009872228e-07	6.4044719896267785e-09
1769	1970-01-01 00:00:00.000001769	0.0244973567459854	0.487866886350365	-34.34073771386861	0.0034024106547445258	1.4914356940262771e-07	6.487607325311259e-09
1770	1970-01-01 00:00:00.000001770	0.024410554481399747	0.4861884933480454	-34.25120293348046	0.003390354783575031	-8.926763283070615e-08	2.876892120276682e-09
1771	1970-01-01 00:00:00.000001771	0.0243429846293006	0.48210556664513005	-34.16122840090454	0.003380970099499273	-4.438113727459215e-07	2.3984189464281375e-09
1772	1970-01-01 00:00:00.000001772	0.02427207802742616	0.48212473167570824	-34.06943514466546	0.0033711219510247138	-1.4038427509734784e-07	3.849354019209195e-09
1773	1970-01-01 00:00:00.000001773	0.02417115883867833	0.47872479441205057	-33.989947918691286	0.0033571053879170717	8.950418949708457e-08	3.3440369315144855e-09
1774	1970-01-01 00:00:00.000001774	0.024137117991579603	0.47696705387494154	-33.89652717604865	0.0033523774996101667	4.2396781454389546e-08	3.5211663788315252e-09
1775	1970-01-01 00:00:00.000001775	0.024055897189913317	0.4744047724822695	-33.810312532702916	0.0033410968387706853	-5.701014673916468e-09	3.405323934106162e-09
1776	1970-01-01 00:00:00.000001776	0.023988099669211196	0.47239546129134863	-33.72282126113232	0.0033316805120865143	6.173010345993959e-08	2.9931342991107355e-09
1777	1970-01-01 00:00:00.000001777	0.023917243102621482	0.469833422314578	-33.63801109974425	0.0033218393196930945	-2.6896257523177755e-08	2.954761924612471e-09
1778	1970-01-01 00:00:00.000001778	0.023854251966166612	0.46739127164060007	-33.55182046919885	0.003313090551228854	4.3554427299521214e-08	2.6428594335982463e-09
1779	1970-01-01 00:00:00.000001779	0.02378534043450377	0.46505250666987336	-33.466750841750844	0.0033035195103415104	-1.5129464563572238e-08	2.6352438802848223e-09
1780	1970-01-01 00:00:00.000001780	0.02372767535835078	0.4625358396199066	-33.38060621033983	0.0032955104631985825	3.389561128523113e-08	2.5206482461945794e-09
1781	1970-01-01 00:00:00.000001781	0.023663960969395933	0.46022517984297384	-33.295959745233134	0.0032866612456337123	5.868278518891206e-08	2.3254577196658626e-09
1782	1970-01-01 00:00:00.000001782	0.02360457705939316	0.457682870319561	-33.21069247417689	0.003278413488218205	-2.777072251920596e-08	2.2418907189940953e-09
1783	1970-01-01 00:00:00.000001783	0.02353978857421241	0.45515793161740825	-33.12724430334524	0.003269415068691134	1.7799526665134854e-09	2.2059751294012555e-09
1784	1970-01-01 00:00:00.000001784	0.02348159383461099	0.45269043785679336	-33.04429719621595	0.003261332484097211	-2.5614871592236202e-08	2.1460931690693054e-09
1785	1970-01-01 00:00:00.000001785	0.023426470199642915	0.4502340271709138	-32.9604776643402	0.0032536764164908297	-1.785261468998539e-08	1.9537173081662816e-09
1786	1970-01-01 00:00:00.000001786	0.023366907943634278	0.44769242403735865	-32.87774544977879	0.003245403882680649	-2.433389297984597e-08	1.9561796304575686e-09
1787	1970-01-01 00:00:00.000001787	0.023307475745310956	0.4452207353734781	-32.79629617637381	0.003237149401283317	-3.6750457186574577e-09	1.8858670092801394e-09
1788	1970-01-01 00:00:00.000001788	0.023251478496154474	0.4428302108329243	-32.714767376861396	0.0032293720183276062	-7.673878230240546e-09	1.7556897882210776e-09
1789	1970-01-01 00:00:00.000001789	0.02319820341763727	0.4399360850083195	-32.63383661064892	0.0032219726923460898	-5.292385670981697e-08	1.8218185376455275e-09
1790	1970-01-01 00:00:00.000001790	0.02314739937850313	0.4376192424826904	-32.55206919881306	0.003214916578470162	8.098999281239467e-10	1.6332477212945952e-09
1791	1970-01-01 00:00:00.000001791	0.023094010404344195	0.4348254912447786	-32.471847378446114	0.0032075014399331665	-2.6929184561570567e-08	1.700462748745371e-09
1792	1970-01-01 00:00:00.000001792	0.023038461398946677	0.4326978430710994	-32.39297286866359	0.0031997862960829494	-6.6065285271560304e-09	1.5309666561301508e-09
1793	1970-01-01 00:00:00.000001793	0.022990527264715663	0.4297805302460925	-32.31351678749584	0.0031931287893249088	-1.536949129531093e-09	1.5739667617028997e-09
1794	1970-01-01 00:00:00.000001794	0.0229405887537638	0.42715962740046837	-32.23508120608899	0.003186192878052861	-1.8050580042087667e-08	1.5376490301837526e-09
1795	1970-01-01 00:00:00.000001795	0.022890928130013366	0.4249817050635027	-32.15688237299465	0.0031792955795454545	4.944098345588183e-10	1.4506629896960588e-09
1796	1970-01-01 00:00:00.000001796	0.022842852780748664	0.4221017124665775	-32.079301465574865	0.0031726184388368986	1.1188889869819521e-08	1.4026374636168597e-09
1797	1970-01-01 00:00:00.000001797	0.022794980814206733	0.419420237007874	-32.00188138549171	0.0031659695692745856	1.9367772727626063e-08	1.3814901996711128e-09
1798	1970-01-01 00:00:00.000001798	0.02275274804128902	0.4167903409701242	-31.924670236656596	0.003160103907687143	-3.668204719941255e-08	1.3680822733922864e-09
1799	1970-01-01 00:00:00.000001799	0.022707547009565364	0.41425693510656153	-31.848630099009902	0.0031538259739889245	1.3423511553951902e-09	1.3546800359718665e-09
1800	1970-01-01 00:00:00.000001800	0.02266937869958159	0.41162886846861924	-31.77174848870293	0.0031485248232635986	2.681984616016736e-08	1.2668118350916738e-09
1801	1970-01-01 00:00:00.000001801	0.022621430806478826	0.40895525630167034	-31.697278358360045	0.003141865383836679	-8.220618272313159e-09	1.2721362241325447e-09
1802	1970-01-01 00:00:00.000001802	0.02258249924292845	0.40721472402662223	-31.622286773710485	0.0031364582312811977	1.7994634170811982e-08	1.2108958117385924e-09
1803	1970-01-01 00:00:00.000001803	0.02253939875462807	0.4037051355604173	-31.548329306630766	0.0031304720414002023	-6.225253288959958e-09	1.226884769410051e-09
1804	1970-01-01 00:00:00.000001804	0.022505545702120558	0.40128050687927863	-31.473560943396226	0.0031257702417765904	1.9995178457655715e-08	1.1461078240964533e-09
1805	1970-01-01 00:00:00.000001805	0.02246804002685465	0.39862504311849617	-31.399848241020475	0.0031205611037260824	-2.8228802690500073e-09	1.137656616151283e-09
1806	1970-01-01 00:00:00.000001806	0.022432484186862774	0.3958812930469664	-31.326444213605214	0.003115622792578974	2.682633921340465e-08	1.1231000752395563e-09
1807	1970-01-01 00:00:00.000001807	0.02240289226285905	0.39302360188710755	-31.253595208750838	0.003111512806613226	8.078890716265865e-09	1.0997053963498932e-09
1808	1970-01-01 00:00:00.000001808	0.02237078121293349	0.39021834979058473	-31.181157007874017	0.003107052944379293	6.192031952749204e-08	1.107265509023887e-09
1809	1970-01-01 00:00:00.000001809	0.022342853131713764	0.38774048896050234	-31.109369428193688	0.0031031740423070565	7.062081690748637e-08	1.0452904451255776e-09
1810	1970-01-01 00:00:00.000001810	0.02231168694271686	0.38522845093289687	-31.038109214402617	0.003098845403927987	2.1716750783142395e-08	1.0305157742801446e-09
1811	1970-01-01 00:00:00.000001811	0.02229037120046235	0.38180486798216645	-30.966667400924702	0.0030958848963011892	2.6643184932364603e-08	1.0131980627718804e-09
1812	1970-01-01 00:00:00.000001812	0.022266266693748964	0.3793437656607528	-30.894881808986902	0.003092537048084895	4.5462050515669056e-08	1.0056122534589522e-09
1813	1970-01-01 00:00:00.000001813	0.022242009299026883	0.3764979927263731	-30.82496533894112	0.003089167960250701	4.563046527082302e-08	9.79515668790945e-10
1814	1970-01-01 00:00:00.000001814	0.02221917518804401	0.3738300731811463	-30.75500698472656	0.003085996550993595	4.712621974749549e-08	9.661748070364244e-10
1815	1970-01-01 00:00:00.000001815	0.02219996149287936	0.3710539079718448	-30.685977644458994	0.003083327981666394	7.727185094841382e-08	9.481435836057496e-10
1816	1970-01-01 00:00:00.000001816	0.02218494591653028	0.3682729358592472	-30.616692235679213	0.0030812424867430444	3.6405441288707037e-08	9.398682234756273e-10
1817	1970-01-01 00:00:00.000001817	0.022170228791480933	0.3652391278850916	-30.54763280501899	0.0030791984442793464	6.258208402200761e-08	9.42006006752159e-10
1818	1970-01-01 00:00:00.000001818	0.022154425969855833	0.3626109782437746	-30.479668451834865	0.003077003604685452	3.174580381766056e-08	9.257630522077182e-10
1819	1970-01-01 00:00:00.000001819	0.022150095187418513	0.3595619543350717	-30.410903635919166	0.003076402117666232	9.023131440769231e-08	9.410840562850979e-10
1820	1970-01-01 00:00:00.000001820	0.022145831460148434	0.3560839512423362	-30.34312827847693	0.0030758099127137783	6.037289232329784e-08	9.32882623262313e-10
1821	1970-01-01 00:00:00.000001821	0.022148143356406955	0.3527690954121056	-30.275852057308434	0.0030761310146490664	2.756604252290728e-08	9.152858854812316e-10
1822	1970-01-01 00:00:00.000001822	0.02215491086749285	0.3498820986177312	-30.20824667143311	0.003077070961074039	1.819914094324755e-08	8.831990217612234e-10
1823	1970-01-01 00:00:00.000001823	0.022164080029987373	0.3468688363320707	-30.142424924242423	0.003078344450126263	1.9300233823500627e-08	8.640442621761331e-10
1824	1970-01-01 00:00:00.000001824	0.022175289678727388	0.3442078453836556	-30.077773602620088	0.003079901347161572	9.852309263552722e-09	8.519201342360916e-10
1825	1970-01-01 00:00:00.000001825	0.02220298586355919	0.34098566172248806	-30.01332517209446	0.0030837480321037197	-2.2216536631995678e-08	8.589036801370036e-10
1826	1970-01-01 00:00:00.000001826	0.022237223478194103	0.3378650700859951	-29.949980156633906	0.0030885032604422605	2.2701629879453313e-08	8.577364295894687e-10
