	time	V(na)	V(nt)	V(t)	I(Rgnd)	I(Rrad)	power
1594	1970-01-01 00:00:01.594	0.025748996112501008	1.0048170064885804	-3.1058192822209665	0.0035762494592849648	0.00011716367641837624	4.600162100199661e-05
1595	1970-01-01 00:00:01.595	0.025677462738817436	1.0032644016339076	-3.236026001051525	0.0035663142674108228	0.00010883166285721911	4.243270353415583e-05
1596	1970-01-01 00:00:01.596	0.025637151833022013	0.9998280749045724	-3.3660655983919434	0.0035607155330138877	0.00011953649409789247	4.96424586400558e-05
1597	1970-01-01 00:00:01.597	0.02562490570346849	0.9986070914427617	-3.5152385642403514	0.00355901468205504	0.00012256711100717228	5.1437066151456304e-05
1598	1970-01-01 00:00:01.598	0.0255337594769055	0.9962067878815081	-3.639977037049127	0.003546355485963767	0.00012406230362258037	5.0623401341927655e-05
1599	1970-01-01 00:00:01.599	0.025415421874183008	0.993116297116013	-3.7550575581699346	0.003529919703349673	0.00011147842989243032	4.456551871468168e-05
1600	1970-01-01 00:00:01.600	0.025488973334965716	0.9901710436908261	-3.9102546933561864	0.003540135180460333	0.00014478035295145282	6.378789298538795e-05
1601	1970-01-01 00:00:01.601	0.02531507671842905	0.9880486412455838	-4.020113662065565	0.0035159828746199988	0.00011703133958051926	4.857934654305476e-05
1602	1970-01-01 00:00:01.602	0.0252685480944545	0.9856919270857332	-4.142988218117492	0.0035095205719927595	0.0001235929373170808	4.968827530961414e-05
1603	1970-01-01 00:00:01.603	0.025228708397657926	0.9831847330941778	-4.28163271458024	0.003503987278739898	0.00013950219057358155	5.7717158331483276e-05
1604	1970-01-01 00:00:01.604	0.02526461991755977	0.9797598333718054	-4.431500679967024	0.003508974987716406	0.00015522287757330585	6.628114435197398e-05
1605	1970-01-01 00:00:01.605	0.025169365328811318	0.9785246060964512	-4.559114422284722	0.003495745183638018	0.00014774500449066922	6.279025914727758e-05
1606	1970-01-01 00:00:01.606	0.025097413480891985	0.9742934091270828	-4.679215934759181	0.0034857518754870262	0.00015160749732792008	6.581409858621964e-05
1607	1970-01-01 00:00:01.607	0.024943016930791546	0.9748282544218815	-4.780945355408205	0.00346430790435143	0.00011607655856533776	4.673263132171206e-05
1608	1970-01-01 00:00:01.608	0.02496878008413862	0.9700267037320893	-4.919511924691769	0.0034678861208763748	0.00015669690602052649	6.706419240351653e-05
1609	1970-01-01 00:00:01.609	0.024876827988948424	0.968197519909578	-5.035607149698594	0.0034551149978231752	0.00013581271697994725	5.728028872499024e-05
1610	1970-01-01 00:00:01.610	0.024824961992471768	0.9666983320033459	-5.166170712839816	0.003447911378084483	0.00014218515468837305	5.7616081206476045e-05
1611	1970-01-01 00:00:01.611	0.02485214707243461	0.961577096210597	-5.307243455734406	0.0034516871007712942	0.00016461611506390006	7.276971935942071e-05
1612	1970-01-01 00:00:01.612	0.024640544566736845	0.9602282681515789	-5.393253784336842	0.0034222978571789475	0.0001352730465834358	5.725582670739302e-05
1613	1970-01-01 00:00:01.613	0.024664591595583277	0.959287042211733	-5.536900464261632	0.0034256377186446395	0.00013724860000592548	5.974900975612813e-05
1614	1970-01-01 00:00:01.614	0.024539507565571682	0.9548935696460402	-5.635078739495799	0.0034082649393939396	0.0001386973204392921	5.960103989771387e-05
1615	1970-01-01 00:00:01.615	0.024806394827325436	0.9521415036635577	-5.844624466683472	0.003445332614822284	0.00019289767386986722	9.12062731690296e-05
1616	1970-01-01 00:00:01.616	0.024422878732346436	0.9510507586523738	-5.895429044580569	0.003392066495490897	0.00013609857112046282	5.92142253813597e-05
1617	1970-01-01 00:00:01.617	0.024395203331044547	0.9477324410093554	-6.012990487425973	0.0033882226849197496	0.0001365935696899408	6.133938097637807e-05
1618	1970-01-01 00:00:01.618	0.02433113518961394	0.945904618406218	-6.131890995985651	0.0033793243321660403	0.00013966040113402376	5.787278683636098e-05
1619	1970-01-01 00:00:01.619	0.02437017928413158	0.9424439829810807	-6.265380009289245	0.0033847471199931825	0.00016944515611755243	7.482076172550104e-05
1620	1970-01-01 00:00:01.620	0.024256623031367844	0.9403128004885156	-6.386240696348989	0.0033689754209804594	0.0001499434054904868	6.56786784734526e-05
1621	1970-01-01 00:00:01.621	0.024067976322253715	0.9402163367516962	-6.466861444043632	0.003342774492312978	0.00011942698765298463	4.641955381464523e-05
1622	1970-01-01 00:00:01.622	0.02402043281220292	0.9361483974764497	-6.570845179241207	0.0033361712261688707	0.00012458229905452857	5.2778443884554e-05
1623	1970-01-01 00:00:01.623	0.02413800634057971	0.9314578795462388	-6.723679829710145	0.0033525008795721187	0.0001661164304715994	7.548604630600822e-05
1624	1970-01-01 00:00:01.624	0.02385616315297377	0.9325016684010042	-6.813382258852047	0.0033133559943727816	0.000108572017136499	4.514796137647953e-05
1625	1970-01-01 00:00:01.625	0.02389797976721883	0.9286565017698344	-6.932122362423714	0.0033191638601569313	0.00013307218929671142	5.658973722192989e-05
1626	1970-01-01 00:00:01.626	0.023930692708913646	0.9243874362116992	-7.07157789571727	0.003323707322597493	0.00016993688258617584	7.315986424563955e-05
1627	1970-01-01 00:00:01.627	0.023829155363977977	0.923070572140173	-7.193561920999738	0.0033096049081534564	0.0001471107253294241	6.333743578284485e-05
1628	1970-01-01 00:00:01.628	0.023711796411131532	0.9215857358974359	-7.288192384352848	0.0032933050545199964	0.00013459985840814736	5.710165922110063e-05
1629	1970-01-01 00:00:01.629	0.023627600064538946	0.9185850508089469	-7.388330069931925	0.0032816111180266993	0.00012741612145451332	5.369525145313437e-05
1630	1970-01-01 00:00:01.630	0.023516801355480545	0.916072366201812	-7.485864349440398	0.0032662224113519274	0.00012036602021489607	5.1108222750630616e-05
1631	1970-01-01 00:00:01.631	0.02354117380256751	0.9138936061443116	-7.623724951837096	0.0032696074717131476	0.00012735180307082443	5.715539086540131e-05
1632	1970-01-01 00:00:01.632	0.023570958193914665	0.9089841813181939	-7.746770000532246	0.0032737441876164288	0.00015721209644887783	6.86902964946918e-05
1633	1970-01-01 00:00:01.633	0.023626661644235877	0.906791124933593	-7.9108059496192675	0.003281480773773685	0.00016476273809021605	7.786304011692844e-05
1634	1970-01-01 00:00:01.634	0.023503041998048087	0.9062220487268211	-8.0180712272203	0.0032643113894064413	0.00015311071369041788	7.05121501762242e-05
1635	1970-01-01 00:00:01.635	0.023275991268323203	0.9028084480336075	-8.075160084644262	0.003232776562120129	0.00013028496830160352	5.726290455343513e-05
1636	1970-01-01 00:00:01.636	0.02347925251692198	0.8986871608033487	-8.236258207962237	0.0032610072964909154	0.0001647880706603046	8.1705182416579e-05
1637	1970-01-01 00:00:01.637	0.023201887864129946	0.8990293496006462	-8.321974323521493	0.0032224844283406627	0.00012571665862694067	5.5529716279057513e-05
1638	1970-01-01 00:00:01.638	0.023152688736889693	0.8952418426853527	-8.411691691500904	0.003215651208227848	0.00012720685635969078	5.9168608874360144e-05
1639	1970-01-01 00:00:01.639	0.02313657870506203	0.8920723889703884	-8.524797281083039	0.003213413705695916	0.00014060060566054513	6.407706153208714e-05
1640	1970-01-01 00:00:01.640	0.02307745932385952	0.8912834052407677	-8.643715882150614	0.0032052026832005793	0.00013547222106325126	6.15070546932956e-05
1641	1970-01-01 00:00:01.641	0.02320028755881288	0.8856115698335144	-8.788425260948244	0.003222262165671372	0.00016672133564526784	8.1988538949267e-05
1642	1970-01-01 00:00:01.642	0.022871458824815526	0.8867709041450305	-8.864839510522001	0.0031765915102487017	0.0001243680441741095	5.2299812736530604e-05
1643	1970-01-01 00:00:01.643	0.022745785472997795	0.8834416739897134	-8.924759337711242	0.0031591368757347537	0.00011253240885574945	4.657220889135271e-05
1644	1970-01-01 00:00:01.644	0.022636899492526296	0.8805691266377561	-9.008758986344343	0.003144013822291936	0.00010653280129334102	4.527233027118578e-05
1645	1970-01-01 00:00:01.645	0.022630379149347065	0.87964086098032	-9.128548640702594	0.0031431082194224753	0.00011291951065469376	4.5201757805684994e-05
1646	1970-01-01 00:00:01.646	0.022541481819949985	0.8747090558673706	-9.218243504214135	0.003130761353061036	0.00010575781863473187	4.601830067878811e-05
1647	1970-01-01 00:00:01.647	0.022510307434971767	0.875146822012404	-9.34488068647598	0.0031264315830787748	0.00010158934160879384	4.280060419094629e-05
1648	1970-01-01 00:00:01.648	0.022514883627651656	0.8704214556940826	-9.45723974339412	0.003127067167286937	0.00011798639702508374	5.318240107344277e-05
1649	1970-01-01 00:00:01.649	0.022406634550982227	0.8671925134705333	-9.555638050233863	0.0031120325770813842	0.00011718489764233863	4.9460563237422276e-05
1650	1970-01-01 00:00:01.650	0.022410120830611294	0.8653438404853009	-9.679406871301914	0.003112516785814279	0.00012095961925112926	5.2187154326517244e-05
1651	1970-01-01 00:00:01.651	0.022156002800188056	0.8651377338598966	-9.736848061401034	0.003077222607522332	8.529231807161261e-05	3.3130593150697954e-05
1652	1970-01-01 00:00:01.652	0.022317269268659522	0.8593160554803534	-9.866208842075578	0.0030996207364166195	0.00011391576922943224	5.478539498217909e-05
1653	1970-01-01 00:00:01.653	0.022299202385528547	0.858101854597701	-10.008762898436027	0.0030971114398907103	0.00012433657575114	5.539781508449265e-05
1654	1970-01-01 00:00:01.654	0.02219253820168385	0.8544990851196671	-10.093998734273011	0.0030822969677419356	0.00011599211388167061	5.286025962212252e-05
1655	1970-01-01 00:00:01.655	0.02203559601515869	0.8552181988346755	-10.192537102794883	0.0030604994594978685	0.00010167539789568925	4.0818655752222855e-05
1656	1970-01-01 00:00:01.656	0.021794922507141497	0.8515258948962103	-10.230716944391546	0.0030270725696057896	7.399991183621215e-05	2.8912010849035073e-05
1657	1970-01-01 00:00:01.657	0.021871468235913134	0.8486001739213622	-10.351372338084762	0.003037703911221659	9.451920075965752e-05	3.874971782481062e-05
1658	1970-01-01 00:00:01.658	0.021761450194593558	0.8461636823044478	-10.446222923696318	0.0030224236356403375	9.366116310283743e-05	3.466136242274327e-05
1659	1970-01-01 00:00:01.659	0.021917362518262207	0.84158376435025	-10.585060152825836	0.0030440781312956557	0.00011631453177456747	5.2456403686749915e-05
1660	1970-01-01 00:00:01.660	0.02199884597151381	0.8389489699258974	-10.743923211432971	0.003055395269271485	0.0001254994675274372	6.238589177941475e-05
1661	1970-01-01 00:00:01.661	0.021924615525679467	0.8355945128542411	-10.846800463294322	0.003045085486507399	0.0001195172441627817	6.129473284868464e-05
1662	1970-01-01 00:00:01.662	0.02196849967559669	0.8329612702191914	-10.980236542620556	0.0030511805106673163	0.00011058177931756455	6.734049314753084e-05
1663	1970-01-01 00:00:01.663	0.021891349116614663	0.830635412948518	-11.08158231474259	0.003040465157273791	0.00011497470748116908	6.598679536335364e-05
1664	1970-01-01 00:00:01.664	0.02181686758127693	0.8280534101155504	-11.176725275166472	0.0030301205045045044	0.00011288027506423815	6.373173085591546e-05
1665	1970-01-01 00:00:01.665	0.02174398365171297	0.8255982413860804	-11.270572521841562	0.003019997724747227	0.00010982289207041327	6.132195677416596e-05
1666	1970-01-01 00:00:01.666	0.021667893172005914	0.8232885751404633	-11.363134777723015	0.0030094296016757024	0.00010765537648578611	6.069019140449341e-05
1667	1970-01-01 00:00:01.667	0.021593686212315902	0.8208183112187407	-11.455056839972324	0.0029991230859938716	0.00010885942055390927	5.810944816025177e-05
1668	1970-01-01 00:00:01.668	0.021520100473731252	0.8183803858774455	-11.547171391399344	0.0029889028440758763	9.854047091385441e-05	5.661251492006995e-05
1669	1970-01-01 00:00:01.669	0.021446856250873166	0.8160653667697835	-11.63902631972857	0.002978730039018062	9.92064250560523e-05	5.4580551931890446e-05
1670	1970-01-01 00:00:01.670	0.02137307340057925	0.8134418056925996	-11.73035375811445	0.002968482418156397	9.396202982426845e-05	5.304247183678132e-05
1671	1970-01-01 00:00:01.671	0.021300052375175457	0.8111940086825746	-11.821460162422298	0.002958340609584921	9.679877102722078e-05	5.118731719390934e-05
1672	1970-01-01 00:00:01.672	0.02122577341768323	0.8087072179151124	-11.911947459421313	0.002948024089726787	9.052915098310314e-05	4.979099005506377e-05
1673	1970-01-01 00:00:01.673	0.021153962157060665	0.8062237695770668	-12.002565278086202	0.002938050302614313	9.277400954923792e-05	4.8811573657497885e-05
1674	1970-01-01 00:00:01.674	0.021082845481481483	0.803860653384069	-12.093274850329783	0.002928172971182141	8.871722992322679e-05	4.679495879804028e-05
1675	1970-01-01 00:00:01.675	0.021010459125977057	0.8013022841234393	-12.183280404019897	0.0029181193217947413	8.829554792467333e-05	4.5498042254548036e-05
1676	1970-01-01 00:00:01.676	0.020939391162838186	0.7989271594078612	-12.273275510974987	0.002908248775701889	8.281565504591119e-05	4.393373488432462e-05
1677	1970-01-01 00:00:01.677	0.020866887528182006	0.7965872839311334	-12.362638012912482	0.002898178823631892	8.306362493250666e-05	4.238769551683898e-05
1678	1970-01-01 00:00:01.678	0.020794600635083753	0.7939306539718426	-12.451527681636009	0.0028881389793443636	7.595945628342411e-05	4.0590952971240144e-05
1679	1970-01-01 00:00:01.679	0.02072474776437848	0.7917627837250051	-12.540711805813235	0.0028784371892393323	7.685889754332612e-05	3.9935904746139827e-05
1680	1970-01-01 00:00:01.680	0.02065637265320911	0.7890286634886129	-12.630124590062112	0.0028689406477225674	7.564782344189441e-05	3.859450267883028e-05
1681	1970-01-01 00:00:01.681	0.02058580317123857	0.7867149302161264	-12.718654879467996	0.002859139332502078	7.48165120495636e-05	3.705344920173853e-05
1682	1970-01-01 00:00:01.682	0.02051499770952629	0.7842690395419053	-12.806837921915669	0.0028493052416449765	7.320022203769912e-05	3.6510211592801204e-05
1683	1970-01-01 00:00:01.683	0.020447755359983256	0.781674028871913	-12.895433013813312	0.002839966024382587	7.036702668972374e-05	3.4824964284597217e-05
1684	1970-01-01 00:00:01.684	0.020377110444234407	0.7794400402226423	-12.983011387313589	0.0028301542332493175	7.021655726746356e-05	3.381014628670449e-05
1685	1970-01-01 00:00:01.685	0.02031036817732436	0.7769637056163231	-13.070975195624738	0.0028208844502524187	6.765787524223285e-05	3.213377206785514e-05
1686	1970-01-01 00:00:01.686	0.0202402679626109	0.7743900965885087	-13.157995	0.00281114833069286	6.725251028499156e-05	3.190679490447187e-05
1687	1970-01-01 00:00:01.687	0.02017155090109191	0.7719109516484682	-13.244923201526555	0.002801604285381109	6.492677440404113e-05	3.0479715859696852e-05
1688	1970-01-01 00:00:01.688	0.020108371776504298	0.7694783008489865	-13.332781083519048	0.00279282941197071	6.276919199197497e-05	2.9461228948807424e-05
1689	1970-01-01 00:00:01.689	0.020038787718306854	0.7671532577673525	-13.419335096492164	0.0027831649605501653	5.932172652510182e-05	2.8317927162849934e-05
1690	1970-01-01 00:00:01.690	0.01996953790980979	0.7644231815238298	-13.505023678136354	0.0027735469367386194	5.983394037068818e-05	2.763103760312719e-05
1691	1970-01-01 00:00:01.691	0.019904332936124532	0.7621176567364466	-13.59133751798175	0.0027644906836285558	6.139143161184111e-05	2.6287310553470978e-05
1692	1970-01-01 00:00:01.692	0.019839791702653348	0.7596613730046191	-13.677634803953163	0.0027555266226232675	5.788841175739606e-05	2.5722876481931357e-05
1693	1970-01-01 00:00:01.693	0.019772281221851096	0.7570899532701217	-13.763219056136194	0.0027461501695937936	5.865905914750566e-05	2.508412895456773e-05
1694	1970-01-01 00:00:01.694	0.019705668195619173	0.7548038023639124	-13.848263166341358	0.0027368983661895468	5.575373013154414e-05	2.411006308854695e-05
1695	1970-01-01 00:00:01.695	0.01964240283150223	0.7520712660611335	-13.93386163276406	0.002728111499510497	5.967196059241815e-05	2.3064054612669992e-05
1696	1970-01-01 00:00:01.696	0.019574738007408214	0.7497734038457348	-14.01819093256346	0.0027187136108508553	5.624085693655354e-05	2.2021843883384316e-05
1697	1970-01-01 00:00:01.697	0.01951025936151572	0.7471702579126054	-14.102793563684154	0.002709758248384624	5.1939848350718435e-05	2.1612206981068457e-05
1698	1970-01-01 00:00:01.698	0.019444272732864674	0.7447913641366433	-14.18703330404218	0.0027005934383787346	5.090771914618849e-05	2.0930157649241586e-05
1699	1970-01-01 00:00:01.699	0.01937902378494387	0.7423493584965882	-14.2707439533348	0.0026915310841954657	4.967433987561402e-05	1.9750075345752758e-05
1700	1970-01-01 00:00:01.700	0.01931395763335174	0.7397726190502485	-14.35420582109332	0.002682494127885146	5.0274386966581994e-05	1.9488137527426107e-05
1701	1970-01-01 00:00:01.701	0.01925042253191253	0.7372169997890998	-14.437689216339216	0.0026736697928737927	4.7719229934398936e-05	1.8594040362559373e-05
1702	1970-01-01 00:00:01.702	0.019186724223063223	0.7348140678205699	-14.520981332368654	0.0026648228122217277	4.657804324091385e-05	1.7878969344354453e-05
1703	1970-01-01 00:00:01.703	0.0191234348671875	0.7323160287388393	-14.6039492734375	0.0026560326199776786	4.644604930244755e-05	1.6945780546147574e-05
1704	1970-01-01 00:00:01.704	0.01906038720777046	0.7298667680585017	-14.686744920174167	0.00264727600815005	4.906042564603997e-05	1.691354986131868e-05
1705	1970-01-01 00:00:01.705	0.01899681205763624	0.7273752249159003	-14.769110632428795	0.0026384461244673696	4.6271340715821934e-05	1.5995340083828234e-05
1706	1970-01-01 00:00:01.706	0.018935553431846275	0.724857390032588	-14.85152373300371	0.00262993797471626	4.4736416406079336e-05	1.5426977174071847e-05
1707	1970-01-01 00:00:01.707	0.01887067558554489	0.7224526497910785	-14.932890719367588	0.002620927165330322	4.4047836812559005e-05	1.4567632048878856e-05
1708	1970-01-01 00:00:01.708	0.018809286188585045	0.7197183751049586	-15.014514467264268	0.0026124008607738567	4.3015414787790765e-05	1.4624614501271473e-05
1709	1970-01-01 00:00:01.709	0.01874984571525963	0.7173351777866152	-15.096520045449381	0.0026041452403136006	4.268236807596864e-05	1.3692392830992208e-05
1710	1970-01-01 00:00:01.710	0.01868576027856737	0.7148466357248436	-15.17715054235361	0.0025952444826606025	4.0798009234084144e-05	1.3220638092316231e-05
1711	1970-01-01 00:00:01.711	0.018622860193688046	0.712332034954996	-15.257654764725986	0.0025865083699441725	4.004323914669021e-05	1.2905569097768896e-05
1712	1970-01-01 00:00:01.712	0.01856362831231369	0.7100014716693419	-15.338619304058703	0.0025782817123366202	3.941839684991974e-05	1.2242006900603001e-05
1713	1970-01-01 00:00:01.713	0.018499833900871957	0.707323599919688	-15.418382120238642	0.002569421377696191	3.739163119695962e-05	1.1935275267319785e-05
1714	1970-01-01 00:00:01.714	0.01844061614047208	0.7047636447783535	-15.498499197466895	0.0025611966809441565	3.8004437386113985e-05	1.1351360977412097e-05
1715	1970-01-01 00:00:01.715	0.018380387898742936	0.702373630988352	-15.578177830700035	0.002552831654249798	3.63905999433318e-05	1.1030783639743336e-05
1716	1970-01-01 00:00:01.716	0.018320512328624364	0.6999625218040759	-15.6577042438629	0.002544515615099583	3.4329501097292725e-05	1.0468098696625819e-05
1717	1970-01-01 00:00:01.717	0.018256646037626292	0.6972746121704796	-15.736316564858901	0.0025356452920682845	3.5069625593287655e-05	1.0192284795580465e-05
1718	1970-01-01 00:00:01.718	0.01819999301291749	0.6948373060281624	-15.8155546793902	0.002527776800186198	3.4133815870732e-05	9.894743956112805e-06
1719	1970-01-01 00:00:01.719	0.018138740325412617	0.6922532650825237	-15.894274976003747	0.0025192694940887276	3.36685121230048e-05	9.391070565322263e-06
1720	1970-01-01 00:00:01.720	0.0180798648038412	0.6898964941210914	-15.972153905609554	0.0025110923314205407	3.153408998721162e-05	8.851727206910643e-06
1721	1970-01-01 00:00:01.721	0.017995896439069552	0.6872180316745747	-16.04661855340817	0.002499430066080315	3.27899195014003e-05	7.907868265753814e-06
1722	1970-01-01 00:00:01.722	0.01788966346078769	0.6857769356987026	-16.114020462739695	0.002484675479618785	2.564183853074291e-05	5.1447869758822815e-06
1723	1970-01-01 00:00:01.723	0.017807139914772726	0.6830398253977272	-16.183562095454544	0.002473213887727273	2.5910312933809204e-05	4.352884919222058e-06
1724	1970-01-01 00:00:01.724	0.017801996087560803	0.6792076746699096	-16.26741401783646	0.002472499453439889	2.899652675594441e-05	6.357940544637069e-06
1725	1970-01-01 00:00:01.725	0.017703779641964085	0.6784422556490112	-16.341448408729256	0.002458858280177313	2.394501817706297e-05	3.8961051095067684e-06
1726	1970-01-01 00:00:01.726	0.01769128948807446	0.6745411362070971	-16.424102497963933	0.002457123546131472	2.809029618466434e-05	5.949159237872176e-06
1727	1970-01-01 00:00:01.727	0.017613325745370372	0.6727150840393519	-16.498142931712962	0.0024462952427083333	2.640546583703125e-05	4.621173406280892e-06
1728	1970-01-01 00:00:01.728	0.017560302675351868	0.6697789767825986	-16.575775284401537	0.002438930935558916	2.6849794053728044e-05	4.757185777105862e-06
1729	1970-01-01 00:00:01.729	0.017482339275378962	0.6674770649862196	-16.64901744832338	0.0024281026757005052	2.4297809958153422e-05	3.706678627627374e-06
1730	1970-01-01 00:00:01.730	0.017437768513746694	0.6649744842056827	-16.724699398366504	0.0024219122947198896	2.5242951374662257e-05	3.8017967031830766e-06
1731	1970-01-01 00:00:01.731	0.01739800013214327	0.6622976770256173	-16.804593818245046	0.002416388901008462	2.4733601595526835e-05	4.195518326948197e-06
1732	1970-01-01 00:00:01.732	0.01735047144314362	0.6596706216761331	-16.8802468737684	0.002409787694331749	2.4790485719285964e-05	4.080977356944276e-06
1733	1970-01-01 00:00:01.733	0.01727554574893175	0.6574749943295993	-16.953252816722486	0.002399381348192632	2.419397672952997e-05	3.3114677467984637e-06
1734	1970-01-01 00:00:01.734	0.01720851109625057	0.6546580982395976	-17.026095214906263	0.002390070985025149	2.4680875379970277e-05	2.9811989007794335e-06
1735	1970-01-01 00:00:01.735	0.017185195689275363	0.6521865375304348	-17.105119828405797	0.0023868327282318843	2.5158211922088112e-05	3.7116374206098904e-06
1736	1970-01-01 00:00:01.736	0.017119250667212923	0.6492862722462835	-17.178411367201218	0.0023776737093526863	2.3959482082139764e-05	3.4487868451991603e-06
1737	1970-01-01 00:00:01.737	0.01707770504897388	0.6467961361007463	-17.254190391791045	0.002371903470499067	2.3536706556437848e-05	3.4788595651553687e-06
1738	1970-01-01 00:00:01.738	0.01699986033121754	0.644669556203116	-17.32534137218696	0.0023610917145989612	2.2662710108390073e-05	2.718010442196928e-06
1739	1970-01-01 00:00:01.739	0.016959912173307005	0.6416088611220815	-17.39908322104774	0.002355543361366012	2.4312441074740388e-05	3.002297750188063e-06
1740	1970-01-01 00:00:01.740	0.01690297764089427	0.6395013521075921	-17.473657411504426	0.002347635796460177	2.3207261259896367e-05	2.8284526818742505e-06
1741	1970-01-01 00:00:01.741	0.016857211708343072	0.6366258910843655	-17.54609770857677	0.0023412794146996964	2.4622906762249358e-05	2.9665409140410386e-06
1742	1970-01-01 00:00:01.742	0.016823347700553656	0.6340042123218282	-17.6236109753799	0.0023365760749204855	2.430897690961244e-05	3.2091268065907305e-06
1743	1970-01-01 00:00:01.743	0.016772615474357457	0.6310066654269809	-17.697110636029848	0.002329529923842236	2.362610508311619e-05	3.4658959554113357e-06
1744	1970-01-01 00:00:01.744	0.01673224698260561	0.6290478466690332	-17.77205834694119	0.002323923189208378	2.344996619895042e-05	3.3148454885847787e-06
1745	1970-01-01 00:00:01.745	0.01664492591534515	0.6264123277285447	-17.83764015158582	0.0023117952676072764	2.2628689902362405e-05	2.5216351745240195e-06
1746	1970-01-01 00:00:01.746	0.01660558253334907	0.6237119381773109	-17.910392745838745	0.0023063309119348363	2.1573924224706646e-05	2.8154096778735485e-06
1747	1970-01-01 00:00:01.747	0.01656159366030127	0.6207610723757562	-17.982912557229273	0.0023002213457478356	2.0777950702802752e-05	2.848805080526968e-06
1748	1970-01-01 00:00:01.748	0.01649430976733255	0.6187115494594595	-18.051806373678026	0.00229087635640423	2.1207758343166863e-05	2.294901048329948e-06
1749	1970-01-01 00:00:01.749	0.016454824876550502	0.6159820412640283	-18.123582268163023	0.002285392355463674	2.053033890929356e-05	2.583096357344679e-06
1750	1970-01-01 00:00:01.750	0.01640433571615047	0.6131618983980065	-18.194531549780468	0.0022783799566868396	2.190815769391361e-05	2.6048084380608622e-06
1751	1970-01-01 00:00:01.751	0.01634882140959323	0.6110157770397368	-18.264196422525277	0.002270669635316247	2.0040721020757115e-05	2.275287168743438e-06
1752	1970-01-01 00:00:01.752	0.016307160626790832	0.6079627567096466	-18.334887958452722	0.002264883420487106	1.9667357579391115e-05	2.5875435138640117e-06
1753	1970-01-01 00:00:01.753	0.01626370249344145	0.6055492184951109	-18.405848392559026	0.0022588475611733843	2.015235072423444e-05	2.502065024827505e-06
1754	1970-01-01 00:00:01.754	0.01620464506377399	0.6030407558946239	-18.474391220646083	0.002250645139229944	1.841454162159137e-05	2.3476817728591383e-06
1755	1970-01-01 00:00:01.755	0.016161703650376388	0.6003060784562075	-18.544366728402437	0.0022446810695423585	1.9751543608895567e-05	2.4541310528809747e-06
1756	1970-01-01 00:00:01.756	0.01609616474955595	0.5979120670574304	-18.61076851391356	0.002235578437063351	1.7575548993136413e-05	2.011548027504635e-06
1757	1970-01-01 00:00:01.757	0.016045269486358246	0.5953606385883748	-18.67816647093713	0.0022285096532621593	1.645776552399063e-05	1.943844816882667e-06
1758	1970-01-01 00:00:01.758	0.015989553176317037	0.5927526819174181	-18.744652995965826	0.0022207712702895115	1.5206346056758424e-05	1.7855460092780346e-06
1759	1970-01-01 00:00:01.759	0.01593819272037015	0.5903056677067268	-18.81194984102503	0.0022136378880056947	1.528624127031083e-05	1.6713361185817506e-06
1760	1970-01-01 00:00:01.760	0.015884806067482476	0.5877440005227517	-18.878767667815136	0.002206223071403113	1.4087710520548888e-05	1.5280841399471323e-06
1761	1970-01-01 00:00:01.761	0.01582338479530082	0.5852446324670701	-18.943493469799453	0.002197692332028005	1.2746891257021479e-05	1.3064502496382632e-06
1762	1970-01-01 00:00:01.762	0.015769627935261217	0.5826921468999168	-19.008558330358206	0.0021902261081756516	1.2490205902272999e-05	1.1825008520240505e-06
1763	1970-01-01 00:00:01.763	0.015726045475312315	0.5800401836406901	-19.075946494943487	0.0021841729781082687	1.1796470118929209e-05	1.0703382469923378e-06
1764	1970-01-01 00:00:01.764	0.015679253107898194	0.5774168500298722	-19.142791155454656	0.00217767404660055	1.1014148202246385e-05	1.0569711450125694e-06
1765	1970-01-01 00:00:01.765	0.015632537338999282	0.5747956577687335	-19.209083891548957	0.0021711857456308352	1.0339646265767296e-05	1.0493527894798613e-06
1766	1970-01-01 00:00:01.766	0.015585780577986059	0.5721732403508772	-19.275109291035808	0.0021646917423696226	9.512018012716655e-06	1.0299292584822831e-06
1767	1970-01-01 00:00:01.767	0.015539352197179702	0.5695519370977462	-19.340755432083885	0.0021582433573580813	8.689060620489334e-06	1.0202656383477677e-06
1768	1970-01-01 00:00:01.768	0.0154930960461743	0.5669304918771908	-19.406135114227002	0.0021518188959265077	9.666731065276201e-06	1.0019793153968188e-06
1769	1970-01-01 00:00:01.769	0.015446615867588213	0.564319327707045	-19.471031137383292	0.0021453633175700254	8.843312721584818e-06	9.874079251339256e-07
1770	1970-01-01 00:00:01.770	0.015400682982882117	0.5616830758407186	-19.53575799441544	0.002138983747238072	7.809004271031929e-06	9.729785010152962e-07
1771	1970-01-01 00:00:01.771	0.015354694995131452	0.5590624073880234	-19.60009721762415	0.0021325965262901656	7.543990044092016e-06	9.558113311671392e-07
1772	1970-01-01 00:00:01.772	0.015309018956935464	0.5564309057582043	-19.664199048432355	0.002126252635232402	7.278247495062828e-06	9.396761595403595e-07
1773	1970-01-01 00:00:01.773	0.015263414811009174	0.5538121797431192	-19.727932535779814	0.002119918721345566	7.287885389930275e-06	9.285591293444769e-07
1774	1970-01-01 00:00:01.774	0.015218038667728888	0.5511710336683417	-19.791384252972176	0.0021136164864566736	6.176234096777791e-06	9.103282006887882e-07
